Temperature, Humidity, Air_Pressure, Light_Intensity, Toxic_Chemical_Level, TVOC_Level, eCO2_Level, H2_Level, Ethanol_Level
22.45, 23.77, 102.82, 779, 21, 0, 403, 14656, 20930
22.43, 23.82, 102.82, 779, 20, 0, 403, 14656, 20938
22.45, 23.61, 102.82, 779, 19, 2, 411, 14658, 20941
22.52, 23.70, 102.82, 779, 22, 6, 414, 14660, 20946
22.46, 23.67, 102.82, 779, 22, 0, 404, 14658, 20941
22.48, 23.64, 102.82, 779, 19, 1, 402, 14657, 20953
22.48, 23.85, 102.82, 779, 20, 6, 409, 14659, 20948
22.41, 23.92, 102.82, 779, 21, 6, 410, 14655, 20944
22.48, 23.99, 102.82, 779, 21, 4, 406, 14658, 20952
22.43, 23.88, 102.82, 778, 20, 0, 409, 14659, 20943
22.43, 23.57, 102.82, 778, 21, 1, 405, 14655, 20948
22.45, 23.89, 102.82, 778, 20, 0, 400, 14660, 20955
22.43, 23.56, 102.82, 778, 21, 6, 412, 14654, 20940
22.43, 23.63, 102.82, 779, 21, 1, 400, 14665, 20958
22.45, 23.69, 102.82, 779, 21, 3, 412, 14657, 20947
22.43, 23.62, 102.82, 779, 22, 1, 402, 14658, 20951
22.45, 23.81, 102.82, 779, 21, 0, 404, 14662, 20953
22.43, 23.67, 102.82, 779, 20, 0, 400, 14654, 20947
22.43, 23.45, 102.82, 779, 21, 0, 404, 14660, 20952
22.45, 23.77, 102.82, 779, 18, 3, 404, 14659, 20952
22.46, 23.58, 102.82, 779, 21, 0, 405, 14669, 20962
22.45, 23.72, 102.83, 779, 24, 1, 404, 14665, 20959
22.46, 23.83, 102.83, 779, 22, 0, 400, 14665, 20972
22.41, 23.59, 102.82, 778, 22, 6, 409, 14662, 20968
22.43, 23.85, 102.82, 778, 22, 0, 410, 14663, 20963
22.45, 23.67, 102.82, 778, 22, 1, 416, 14665, 20967
22.45, 23.76, 102.83, 778, 21, 0, 410, 14663, 20965
22.46, 23.96, 102.83, 779, 21, 2, 405, 14660, 20969
22.45, 23.74, 102.83, 779, 22, 4, 414, 14659, 20966
22.48, 23.87, 102.83, 779, 22, 0, 405, 14659, 20966
22.46, 23.96, 102.83, 779, 21, 3, 413, 14664, 20972
22.48, 23.76, 102.83, 779, 22, 1, 417, 14653, 20955
22.43, 23.72, 102.83, 779, 21, 5, 416, 14657, 20966
22.45, 23.83, 102.83, 779, 21, 7, 411, 14655, 20969
22.45, 23.93, 102.83, 779, 22, 5, 414, 14659, 20967
22.43, 23.58, 102.83, 778, 21, 0, 412, 14654, 20965
22.43, 23.57, 102.83, 778, 19, 0, 416, 14651, 20960
22.45, 23.67, 102.83, 778, 21, 3, 402, 14657, 20965
22.39, 23.64, 102.83, 778, 20, 0, 407, 14658, 20969
22.45, 23.87, 102.83, 778, 22, 1, 405, 14658, 20964
22.45, 23.55, 102.83, 778, 21, 5, 412, 14658, 20963
22.41, 23.76, 102.83, 779, 22, 7, 405, 14656, 20971
22.46, 23.71, 102.83, 779, 18, 9, 405, 14667, 20971
22.43, 23.95, 102.83, 779, 22, 1, 406, 14658, 20969
22.43, 23.74, 102.83, 779, 21, 5, 400, 14665, 20976
22.45, 24.02, 102.84, 779, 22, 1, 405, 14659, 20963
22.45, 23.63, 102.84, 779, 22, 2, 400, 14666, 20973
22.45, 23.92, 102.83, 779, 22, 1, 404, 14657, 20972
22.46, 23.54, 102.84, 779, 21, 3, 400, 14660, 20968
22.46, 23.67, 102.83, 779, 22, 2, 402, 14660, 20968
22.41, 23.71, 102.83, 779, 20, 6, 407, 14662, 20970
22.45, 23.60, 102.84, 778, 21, 0, 400, 14664, 20983
22.43, 23.70, 102.84, 778, 20, 0, 400, 14666, 20974
22.41, 23.69, 102.83, 779, 21, 0, 406, 14666, 20986
22.43, 23.59, 102.83, 779, 21, 5, 409, 14665, 20982
22.43, 23.69, 102.84, 779, 22, 5, 408, 14667, 20984
22.41, 23.48, 102.83, 779, 21, 5, 410, 14661, 20981
22.43, 23.82, 102.84, 779, 15, 0, 407, 14661, 20979
22.43, 23.80, 102.84, 779, 21, 0, 406, 14666, 20992
22.45, 23.83, 102.83, 779, 22, 2, 404, 14663, 20986
22.43, 23.82, 102.83, 779, 22, 4, 408, 14660, 20984
22.45, 23.72, 102.83, 779, 21, 0, 400, 14669, 20998
22.41, 23.80, 102.84, 779, 21, 3, 400, 14668, 20991
22.43, 23.91, 102.84, 779, 21, 2, 408, 14662, 20994
22.41, 23.84, 102.84, 779, 19, 0, 413, 14666, 20988
22.41, 23.80, 102.84, 778, 22, 1, 415, 14657, 20981
22.41, 23.58, 102.84, 778, 22, 8, 403, 14661, 20989
22.39, 23.86, 102.84, 779, 21, 7, 412, 14664, 20991
22.41, 23.82, 102.84, 779, 19, 4, 403, 14660, 20988
22.43, 23.53, 102.83, 779, 20, 3, 408, 14659, 20993
22.41, 23.63, 102.84, 779, 20, 6, 403, 14667, 20979
22.45, 23.83, 102.84, 779, 20, 4, 407, 14666, 20988
22.39, 23.80, 102.84, 779, 21, 1, 404, 14666, 20996
22.41, 23.83, 102.83, 779, 21, 2, 401, 14662, 20991
22.41, 23.35, 102.84, 779, 19, 5, 411, 14661, 20991
22.43, 23.65, 102.84, 779, 22, 1, 400, 14660, 20986
22.41, 23.75, 102.84, 779, 20, 5, 400, 14661, 20987
22.39, 23.68, 102.83, 778, 20, 0, 403, 14670, 20990
22.41, 23.73, 102.83, 778, 19, 5, 400, 14663, 20994
22.43, 23.56, 102.83, 779, 22, 2, 405, 14669, 21000
22.41, 23.63, 102.83, 779, 21, 3, 400, 14664, 20993
22.39, 23.82, 102.83, 779, 21, 0, 406, 14665, 20995
22.39, 23.50, 102.83, 779, 20, 1, 402, 14659, 20994
22.41, 23.68, 102.83, 779, 21, 4, 409, 14668, 20997
22.41, 23.86, 102.83, 779, 21, 6, 413, 14663, 20996
22.41, 23.54, 102.83, 779, 22, 7, 410, 14667, 20994
22.43, 23.78, 102.83, 779, 22, 3, 404, 14661, 20996
22.45, 23.72, 102.83, 779, 21, 0, 403, 14665, 20999
22.37, 23.61, 102.83, 779, 21, 11, 411, 14663, 21003
22.39, 23.67, 102.83, 778, 17, 4, 405, 14665, 21006
22.41, 23.81, 102.83, 778, 18, 3, 404, 14663, 21001
22.39, 23.77, 102.83, 778, 21, 2, 400, 14669, 21003
22.37, 23.58, 102.83, 778, 21, 0, 401, 14663, 21007
22.36, 23.76, 102.83, 779, 21, 0, 400, 14671, 21011
22.34, 23.77, 102.83, 779, 21, 0, 401, 14668, 21014
22.36, 23.91, 102.83, 779, 21, 3, 404, 14663, 20997
22.39, 23.81, 102.83, 779, 22, 2, 402, 14665, 21003
22.37, 23.84, 102.83, 779, 21, 8, 408, 14671, 21007
22.39, 23.61, 102.83, 779, 21, 0, 400, 14671, 21017
22.37, 23.93, 102.83, 779, 19, 1, 412, 14667, 21008
22.41, 23.83, 102.82, 779, 20, 4, 406, 14673, 21021
22.34, 23.86, 102.83, 779, 20, 0, 406, 14665, 21008
